Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Albania,ALB,2021-11-17,36.91,
Albania,ALB,2021-11-18,36.98,
Albania,ALB,2021-11-21,37.13,
Albania,ALB,2021-11-24,37.34,
Albania,ALB,2021-11-25,37.4,
Albania,ALB,2021-11-28,37.55,
Albania,ALB,2021-11-30,37.57,
Albania,ALB,2021-12-01,37.67,
Albania,ALB,2021-12-03,37.85,
Albania,ALB,2021-12-05,37.97,
Albania,ALB,2021-12-06,38.08,
Albania,ALB,2021-12-07,38.2,
Albania,ALB,2021-12-08,38.26,
Albania,ALB,2021-12-12,38.62,
Albania,ALB,2021-12-13,38.73,
Albania,ALB,2021-12-14,38.83,
Albania,ALB,2021-12-15,38.94,
Albania,ALB,2021-12-18,39.21,
Albania,ALB,2021-12-21,39.45,
Albania,ALB,2021-12-23,39.64,
Albania,ALB,2021-12-28,39.99,
Albania,ALB,2022-01-04,40.48,
Albania,ALB,2022-01-05,40.66,
Albania,ALB,2022-01-08,41.17,
Albania,ALB,2022-01-10,41.33,
Albania,ALB,2022-01-11,41.44,
Albania,ALB,2022-01-30,42.39,
Albania,ALB,2022-02-01,43.81,
Albania,ALB,2022-02-06,43.97,
Albania,ALB,2022-02-07,44.01,
Albania,ALB,2022-02-13,44.18,
Albania,ALB,2022-02-14,44.21,
Albania,ALB,2022-02-15,44.24,
Albania,ALB,2022-02-16,44.27,
Albania,ALB,2022-02-20,44.35,
Albania,ALB,2022-02-27,44.48,
Albania,ALB,2022-03-01,44.51,
Albania,ALB,2022-03-07,44.61,
Albania,ALB,2022-03-10,44.65,
Albania,ALB,2022-03-14,44.68,
Albania,ALB,2022-03-15,44.69,
Albania,ALB,2022-03-24,44.8,
Albania,ALB,2022-03-29,44.86,
Albania,ALB,2022-03-31,44.88,
Albania,ALB,2022-04-04,44.94,
Albania,ALB,2022-04-07,44.99,
Albania,ALB,2022-04-11,45.04,
Albania,ALB,2022-04-14,45.09,
Albania,ALB,2022-04-20,45.15,
Albania,ALB,2022-05-01,45.51,
Albania,ALB,2022-05-15,45.61,
Albania,ALB,2022-05-22,46.21,
Albania,ALB,2022-05-29,46.25,
Albania,ALB,2022-06-05,46.34,
Albania,ALB,2022-06-19,46.43,
Albania,ALB,2022-06-26,46.47,
Albania,ALB,2022-07-10,46.54,
Albania,ALB,2022-07-24,46.61,
Algeria,DZA,2021-01-29,0,
Algeria,DZA,2021-01-30,0,
Algeria,DZA,2021-02-19,0.17,
Algeria,DZA,2021-08-20,7.74,
Algeria,DZA,2021-09-04,11.32,
Algeria,DZA,2021-09-12,13.16,
Algeria,DZA,2021-09-25,13.62,
Algeria,DZA,2021-10-24,14.33,
Algeria,DZA,2021-10-27,14.38,
Algeria,DZA,2021-10-30,14.41,
Algeria,DZA,2021-11-02,14.49,
Algeria,DZA,2021-11-08,14.53,
Algeria,DZA,2021-11-13,14.59,
Algeria,DZA,2021-11-21,15.16,
Algeria,DZA,2021-11-22,15.17,
Algeria,DZA,2021-11-25,15.2,
Algeria,DZA,2021-11-29,15.26,
Algeria,DZA,2021-11-30,15.56,
Algeria,DZA,2021-12-14,15.89,
Algeria,DZA,2021-12-21,15.98,
Algeria,DZA,2022-01-09,16.41,
Algeria,DZA,2022-02-08,16.76,
Algeria,DZA,2022-02-20,16.88,
Algeria,DZA,2022-03-09,16.89,
Algeria,DZA,2022-04-24,17.75,
Algeria,DZA,2022-05-01,17.75,
Algeria,DZA,2022-05-29,18.59,
Andorra,AND,2021-01-25,0.73,
Andorra,AND,2021-02-01,1.31,
Andorra,AND,2021-02-10,1.63,
Andorra,AND,2021-02-12,2.05,
Andorra,AND,2021-02-19,2.71,
Andorra,AND,2021-02-24,3.02,
Andorra,AND,2021-03-08,3.09,
Andorra,AND,2021-03-10,4.62,
Andorra,AND,2021-03-15,8.98,
Andorra,AND,2021-04-05,12.38,
Andorra,AND,2021-04-19,27.5,
Andorra,AND,2021-04-26,30.14,
Andorra,AND,2021-05-03,30.6,
Andorra,AND,2021-05-10,34.08,
Andorra,AND,2021-05-17,34.94,
Andorra,AND,2021-05-31,34.94,
Andorra,AND,2021-06-07,38.64,
Andorra,AND,2021-06-14,43.84,
Andorra,AND,2021-06-21,48.92,
Andorra,AND,2021-06-28,52.78,
Andorra,AND,2021-07-12,54.42,
Andorra,AND,2021-07-19,61.3,
Andorra,AND,2021-08-01,64.21,
Andorra,AND,2021-08-15,64.58,
Andorra,AND,2021-08-29,66.95,
Andorra,AND,2021-09-26,68.72,
Andorra,AND,2021-10-03,68.81,
Andorra,AND,2021-10-31,69.59,
Andorra,AND,2021-12-05,70.98,
Andorra,AND,2021-12-12,71.65,
Andorra,AND,2021-12-26,72.23,
Andorra,AND,2022-01-16,72.93,
Andorra,AND,2022-01-23,73.02,
Andorra,AND,2022-02-06,73.12,
Andorra,AND,2022-02-13,73.13,
Andorra,AND,2022-02-20,73.14,
Andorra,AND,2022-03-13,73.15,
Andorra,AND,2022-03-27,73.18,
Andorra,AND,2022-04-10,73.2,
Andorra,AND,2022-04-24,73.22,
Andorra,AND,2022-05-01,73.23,
Andorra,AND,2022-05-22,73.23,
Andorra,AND,2022-05-29,73.23,
Andorra,AND,2022-06-12,73.24,
Andorra,AND,2022-06-26,73.24,
Andorra,AND,2022-07-03,73.24,
Andorra,AND,2022-07-10,73.24,
Angola,AGO,2021-03-01,0,
Angola,AGO,2021-03-08,0.02,
Angola,AGO,2021-03-18,0.14,
Angola,AGO,2021-03-24,0.25,
Angola,AGO,2021-03-29,0.38,
Angola,AGO,2021-04-06,0.53,
Angola,AGO,2021-04-11,0.71,
Angola,AGO,2021-04-19,1.15,
Angola,AGO,2021-04-23,1.32,
Angola,AGO,2021-05-12,1.7,
Angola,AGO,2021-05-18,1.76,
Angola,AGO,2021-05-21,1.83,
Angola,AGO,2021-05-26,1.92,
Angola,AGO,2021-05-31,1.97,
Angola,AGO,2021-06-08,2.15,
Angola,AGO,2021-06-10,2.25,
Angola,AGO,2021-06-15,2.38,
Angola,AGO,2021-06-20,2.51,
Angola,AGO,2021-06-24,2.63,
Angola,AGO,2021-06-28,2.73,
Angola,AGO,2021-07-05,2.76,
Angola,AGO,2021-07-12,2.78,
Angola,AGO,2021-07-19,2.78,
Angola,AGO,2021-08-03,2.81,
Angola,AGO,2021-08-09,2.82,
Angola,AGO,2021-08-16,2.9,
Angola,AGO,2021-08-20,2.97,
Angola,AGO,2021-08-25,3.22,
Angola,AGO,2021-09-01,3.38,
Angola,AGO,2021-09-11,4.38,
Angola,AGO,2021-09-19,5.32,
Angola,AGO,2021-09-26,6.17,
Angola,AGO,2021-10-08,8.3,
Angola,AGO,2021-10-14,9.15,
Angola,AGO,2021-10-18,10.98,
Angola,AGO,2021-10-20,11.96,
Angola,AGO,2021-10-26,13.04,
Angola,AGO,2021-11-02,14.05,
Angola,AGO,2021-11-07,15.27,
Angola,AGO,2021-11-11,16.82,
Angola,AGO,2021-11-18,17.25,
Angola,AGO,2021-11-21,17.81,
Angola,AGO,2021-11-24,18.16,
Angola,AGO,2021-12-06,19.53,
Angola,AGO,2021-12-09,20.3,
Angola,AGO,2021-12-15,21,
Angola,AGO,2021-12-23,21.52,
Angola,AGO,2021-12-30,22.27,
Angola,AGO,2022-01-06,22.62,
Angola,AGO,2022-01-08,23.7,
Angola,AGO,2022-01-12,23.7,
Angola,AGO,2022-01-14,24.05,
Angola,AGO,2022-01-23,26.92,
Angola,AGO,2022-01-28,28.15,
Angola,AGO,2022-02-02,28.98,
Angola,AGO,2022-02-09,29.68,
Angola,AGO,2022-02-15,30.22,
Angola,AGO,2022-02-22,30.7,
Angola,AGO,2022-03-02,31.25,
Angola,AGO,2022-03-08,31.58,
Angola,AGO,2022-03-17,32.13,
Angola,AGO,2022-03-25,32.56,
Angola,AGO,2022-04-01,34.2,
Angola,AGO,2022-04-26,34.95,
Angola,AGO,2022-05-22,35.76,
Angola,AGO,2022-06-05,36.81,
Angola,AGO,2022-06-26,38.12,
Angola,AGO,2022-07-03,38.47,
Angola,AGO,2022-07-17,39.15,
Anguilla,AIA,2021-02-04,0,
Anguilla,AIA,2021-02-13,8.51,
Anguilla,AIA,2021-02-14,17.53,
Anguilla,AIA,2021-02-26,24.94,
Anguilla,AIA,2021-03-09,29.84,
Anguilla,AIA,2021-03-13,31.74,
Anguilla,AIA,2021-03-19,33.95,
Anguilla,AIA,2021-04-12,37.04,
Anguilla,AIA,2021-04-22,38.82,
Anguilla,AIA,2021-05-17,55.93,
Anguilla,AIA,2021-05-28,57.16,
Anguilla,AIA,2021-06-04,57.41,
Anguilla,AIA,2021-06-11,57.89,
Anguilla,AIA,2021-06-18,58.29,
Anguilla,AIA,2021-06-25,58.81,
Anguilla,AIA,2021-07-02,59.04,
Anguilla,AIA,2021-07-09,59.17,
Anguilla,AIA,2021-07-16,59.43,
Anguilla,AIA,2021-07-23,59.66,
Anguilla,AIA,2021-07-30,59.85,
Anguilla,AIA,2021-08-06,60.26,
Anguilla,AIA,2021-08-20,60.26,
Anguilla,AIA,2021-09-03,60.26,
Anguilla,AIA,2021-09-10,60.26,
Anguilla,AIA,2021-09-17,60.29,
Anguilla,AIA,2021-09-24,60.29,
Anguilla,AIA,2021-10-01,60.61,
Anguilla,AIA,2021-10-15,60.61,
Anguilla,AIA,2021-11-05,60.61,
Anguilla,AIA,2021-11-12,61.09,
Anguilla,AIA,2021-11-19,62.88,
Anguilla,AIA,2021-11-29,62.92,
Anguilla,AIA,2021-12-01,63.72,
Anguilla,AIA,2021-12-08,63.98,
Anguilla,AIA,2022-01-14,64.48,
Anguilla,AIA,2022-01-21,64.64,
Anguilla,AIA,2022-01-28,64.71,
Anguilla,AIA,2022-02-02,64.82,
Anguilla,AIA,2022-02-09,64.86,
Anguilla,AIA,2022-02-11,64.86,
Anguilla,AIA,2022-02-16,64.94,
Anguilla,AIA,2022-02-18,64.94,
Anguilla,AIA,2022-02-25,65.83,
Anguilla,AIA,2022-03-02,66.27,
Anguilla,AIA,2022-03-09,66.27,
Anguilla,AIA,2022-03-11,66.27,
Anguilla,AIA,2022-03-18,66.95,
Anguilla,AIA,2022-03-23,67.11,
Anguilla,AIA,2022-04-08,67.43,
Anguilla,AIA,2022-05-06,67.77,
Anguilla,AIA,2022-05-20,67.97,
Anguilla,AIA,2022-05-27,68.22,
Anguilla,AIA,2022-06-10,68.33,
Anguilla,AIA,2022-06-15,68.48,
Anguilla,AIA,2022-06-24,68.64,
Anguilla,AIA,2022-07-08,68.79,
Antigua and Barbuda,ATG,2021-02-16,0,
Antigua and Barbuda,ATG,2021-03-15,25.92,
Antigua and Barbuda,ATG,2021-03-19,27.54,
Antigua and Barbuda,ATG,2021-03-25,28.35,
Antigua and Barbuda,ATG,2021-03-31,28.79,
Antigua and Barbuda,ATG,2021-04-03,29,
Antigua and Barbuda,ATG,2021-04-14,29.6,
Antigua and Barbuda,ATG,2021-04-16,30.48,
Antigua and Barbuda,ATG,2021-04-17,30.72,
Antigua and Barbuda,ATG,2021-04-22,31.92,
Antigua and Barbuda,ATG,2021-05-07,33.35,
Antigua and Barbuda,ATG,2021-05-11,33.54,
Antigua and Barbuda,ATG,2021-05-17,34.18,
Antigua and Barbuda,ATG,2021-05-21,34.83,
Antigua and Barbuda,ATG,2021-05-25,35.14,
Antigua and Barbuda,ATG,2021-05-26,35.27,
Antigua and Barbuda,ATG,2021-05-27,35.43,
Antigua and Barbuda,ATG,2021-05-29,35.63,
Antigua and Barbuda,ATG,2021-05-31,35.9,
Antigua and Barbuda,ATG,2021-06-03,36.08,
Antigua and Barbuda,ATG,2021-06-06,36.56,
Antigua and Barbuda,ATG,2021-06-07,36.87,
Antigua and Barbuda,ATG,2021-06-09,37.16,
Antigua and Barbuda,ATG,2021-06-12,37.42,
Antigua and Barbuda,ATG,2021-06-15,37.82,
Antigua and Barbuda,ATG,2021-06-17,38.2,
Antigua and Barbuda,ATG,2021-06-20,38.37,
Antigua and Barbuda,ATG,2021-06-29,39.08,
Antigua and Barbuda,ATG,2021-07-01,39.24,
Antigua and Barbuda,ATG,2021-07-04,39.36,
Antigua and Barbuda,ATG,2021-07-06,39.42,
Antigua and Barbuda,ATG,2021-07-08,39.5,
Antigua and Barbuda,ATG,2021-07-09,39.59,
Antigua and Barbuda,ATG,2021-07-13,39.74,
Antigua and Barbuda,ATG,2021-07-15,39.79,
Antigua and Barbuda,ATG,2021-07-18,40.03,
Antigua and Barbuda,ATG,2021-07-20,40.17,
Antigua and Barbuda,ATG,2021-07-21,40.23,
Antigua and Barbuda,ATG,2021-07-22,40.29,
Antigua and Barbuda,ATG,2021-07-25,40.59,
Antigua and Barbuda,ATG,2021-07-28,40.84,
Antigua and Barbuda,ATG,2021-07-29,40.92,
Antigua and Barbuda,ATG,2021-08-02,41.15,
Antigua and Barbuda,ATG,2021-08-04,41.26,
Antigua and Barbuda,ATG,2021-08-07,41.41,
Antigua and Barbuda,ATG,2021-08-10,41.41,
Antigua and Barbuda,ATG,2021-08-14,41.88,
Antigua and Barbuda,ATG,2021-08-16,42.04,
Antigua and Barbuda,ATG,2021-08-19,42.08,
Antigua and Barbuda,ATG,2021-08-22,42.34,
Antigua and Barbuda,ATG,2021-08-24,42.7,
Antigua and Barbuda,ATG,2021-08-28,43.24,
Antigua and Barbuda,ATG,2021-08-30,43.76,
Antigua and Barbuda,ATG,2021-08-31,44.05,
Antigua and Barbuda,ATG,2021-09-07,46.06,
Antigua and Barbuda,ATG,2021-09-10,46.86,
Antigua and Barbuda,ATG,2021-09-13,47.15,
Antigua and Barbuda,ATG,2021-09-17,48.38,
Antigua and Barbuda,ATG,2021-09-24,52.11,
Antigua and Barbuda,ATG,2021-09-28,54.87,
Antigua and Barbuda,ATG,2021-10-02,57.04,
Antigua and Barbuda,ATG,2021-10-04,57.64,
Antigua and Barbuda,ATG,2021-10-06,57.88,
Antigua and Barbuda,ATG,2021-10-09,58.39,
Antigua and Barbuda,ATG,2021-10-13,58.74,
Antigua and Barbuda,ATG,2021-10-16,59.11,
Antigua and Barbuda,ATG,2021-10-19,59.58,
Antigua and Barbuda,ATG,2021-10-23,59.75,
Antigua and Barbuda,ATG,2021-10-26,60.01,
Antigua and Barbuda,ATG,2021-10-30,60.36,
Antigua and Barbuda,ATG,2021-11-05,61.21,
Antigua and Barbuda,ATG,2021-11-08,62.75,
Antigua and Barbuda,ATG,2021-11-16,65.21,
Antigua and Barbuda,ATG,2021-11-21,65.54,
Antigua and Barbuda,ATG,2021-11-23,65.73,
Antigua and Barbuda,ATG,2021-11-26,65.89,
Antigua and Barbuda,ATG,2021-12-05,65.89,
Antigua and Barbuda,ATG,2021-12-10,66.42,
Antigua and Barbuda,ATG,2021-12-19,66.67,
Antigua and Barbuda,ATG,2021-12-25,66.81,
Antigua and Barbuda,ATG,2021-12-29,66.81,
Antigua and Barbuda,ATG,2022-01-06,66.9,
Antigua and Barbuda,ATG,2022-01-13,67.31,
Antigua and Barbuda,ATG,2022-01-26,67.79,
Antigua and Barbuda,ATG,2022-02-05,67.84,
Antigua and Barbuda,ATG,2022-02-17,68.11,
Antigua and Barbuda,ATG,2022-02-28,68.21,
Antigua and Barbuda,ATG,2022-03-01,68.34,
Antigua and Barbuda,ATG,2022-03-14,68.48,
Antigua and Barbuda,ATG,2022-03-31,68.57,
Antigua and Barbuda,ATG,2022-05-30,68.65,
Antigua and Barbuda,ATG,2022-06-17,68.75,
Argentina,ARG,2020-12-29,0.05,
Argentina,ARG,2020-12-30,0.09,
Argentina,ARG,2020-12-31,0.1,
Argentina,ARG,2021-01-01,0.1,
Argentina,ARG,2021-01-02,0.1,
Argentina,ARG,2021-01-03,0.1,
Argentina,ARG,2021-01-04,0.13,
Argentina,ARG,2021-01-05,0.15,
Argentina,ARG,2021-01-06,0.17,
Argentina,ARG,2021-01-07,0.21,
Argentina,ARG,2021-01-08,0.28,
Argentina,ARG,2021-01-09,0.3,
Argentina,ARG,2021-01-10,0.3,
Argentina,ARG,2021-01-11,0.34,
Argentina,ARG,2021-01-12,0.39,
Argentina,ARG,2021-01-13,0.42,
Argentina,ARG,2021-01-14,0.46,
Argentina,ARG,2021-01-15,0.5,
Argentina,ARG,2021-01-16,0.51,
Argentina,ARG,2021-01-17,0.51,
Argentina,ARG,2021-01-18,0.54,
Argentina,ARG,2021-01-19,0.55,
Argentina,ARG,2021-01-20,0.57,
Argentina,ARG,2021-01-21,0.58,
Argentina,ARG,2021-01-22,0.59,
Argentina,ARG,2021-01-23,0.59,
Argentina,ARG,2021-01-24,0.59,
Argentina,ARG,2021-01-25,0.61,
Argentina,ARG,2021-01-26,0.62,
Argentina,ARG,2021-01-27,0.63,
Argentina,ARG,2021-01-28,0.63,
Argentina,ARG,2021-01-29,0.63,
Argentina,ARG,2021-01-30,0.63,
Argentina,ARG,2021-01-31,0.63,
Argentina,ARG,2021-02-01,0.64,
Argentina,ARG,2021-02-02,0.65,
Argentina,ARG,2021-02-03,0.67,
Argentina,ARG,2021-02-04,0.7,
Argentina,ARG,2021-02-05,0.73,
Argentina,ARG,2021-02-06,0.74,
Argentina,ARG,2021-02-07,0.74,
Argentina,ARG,2021-02-08,0.77,
Argentina,ARG,2021-02-09,0.8,
Argentina,ARG,2021-02-10,0.83,
Argentina,ARG,2021-02-11,0.84,
Argentina,ARG,2021-02-12,0.85,
Argentina,ARG,2021-02-13,0.85,
Argentina,ARG,2021-02-14,0.85,
Argentina,ARG,2021-02-15,0.85,
Argentina,ARG,2021-02-16,0.85,
Argentina,ARG,2021-02-17,0.9,
Argentina,ARG,2021-02-18,1.01,
Argentina,ARG,2021-02-19,1.15,
Argentina,ARG,2021-02-20,1.21,
Argentina,ARG,2021-02-21,1.26,
Argentina,ARG,2021-02-22,1.4,
Argentina,ARG,2021-02-23,1.59,
Argentina,ARG,2021-02-24,1.78,
Argentina,ARG,2021-02-25,1.93,
Argentina,ARG,2021-02-26,2.09,
Argentina,ARG,2021-02-27,2.12,
Argentina,ARG,2021-02-28,2.13,
Argentina,ARG,2021-03-01,2.28,
Argentina,ARG,2021-03-02,2.43,
Argentina,ARG,2021-03-03,2.58,
Argentina,ARG,2021-03-04,2.79,
Argentina,ARG,2021-03-05,3.01,
Argentina,ARG,2021-03-06,3.13,
Argentina,ARG,2021-03-07,3.15,
Argentina,ARG,2021-03-08,3.37,
Argentina,ARG,2021-03-09,3.62,
Argentina,ARG,2021-03-10,3.97,
Argentina,ARG,2021-03-11,4.31,
Argentina,ARG,2021-03-12,4.57,
Argentina,ARG,2021-03-13,4.61,
Argentina,ARG,2021-03-14,4.63,
Argentina,ARG,2021-03-15,4.87,
Argentina,ARG,2021-03-16,5.12,
Argentina,ARG,2021-03-17,5.39,
Argentina,ARG,2021-03-18,5.6,
Argentina,ARG,2021-03-19,5.8,
Argentina,ARG,2021-03-20,5.88,
Argentina,ARG,2021-03-21,5.92,
Argentina,ARG,2021-03-22,6.08,
Argentina,ARG,2021-03-23,6.28,
Argentina,ARG,2021-03-24,6.36,
Argentina,ARG,2021-03-25,6.56,
Argentina,ARG,2021-03-26,6.74,
Argentina,ARG,2021-03-27,6.86,
Argentina,ARG,2021-03-28,6.9,
Argentina,ARG,2021-03-29,7.16,
Argentina,ARG,2021-03-30,7.51,
Argentina,ARG,2021-03-31,7.88,
Argentina,ARG,2021-04-01,8.14,
Argentina,ARG,2021-04-02,8.28,
Argentina,ARG,2021-04-03,8.45,
Argentina,ARG,2021-04-04,8.55,
Argentina,ARG,2021-04-05,8.9,
Argentina,ARG,2021-04-06,9.31,
Argentina,ARG,2021-04-07,9.82,
Argentina,ARG,2021-04-08,10.33,
Argentina,ARG,2021-04-09,10.84,
Argentina,ARG,2021-04-10,11.03,
Argentina,ARG,2021-04-11,11.13,
Argentina,ARG,2021-04-12,11.52,
Argentina,ARG,2021-04-13,11.87,
Argentina,ARG,2021-04-14,12.22,
Argentina,ARG,2021-04-15,12.51,
Argentina,ARG,2021-04-16,12.76,
Argentina,ARG,2021-04-17,12.85,
Argentina,ARG,2021-04-18,12.89,
Argentina,ARG,2021-04-19,13.06,
Argentina,ARG,2021-04-20,13.3,
Argentina,ARG,2021-04-21,13.65,
Argentina,ARG,2021-04-22,14.01,
Argentina,ARG,2021-04-23,14.41,
Argentina,ARG,2021-04-24,14.62,
Argentina,ARG,2021-04-25,14.72,
Argentina,ARG,2021-04-26,15.09,
Argentina,ARG,2021-04-27,15.42,
Argentina,ARG,2021-04-28,15.72,
Argentina,ARG,2021-04-29,15.99,
Argentina,ARG,2021-04-30,16.17,
Argentina,ARG,2021-05-01,16.21,
Argentina,ARG,2021-05-02,16.27,
Argentina,ARG,2021-05-03,16.48,
Argentina,ARG,2021-05-04,16.78,
Argentina,ARG,2021-05-05,17.15,
Argentina,ARG,2021-05-06,17.45,
Argentina,ARG,2021-05-07,17.69,
Argentina,ARG,2021-05-08,17.77,
Argentina,ARG,2021-05-09,17.8,
Argentina,ARG,2021-05-10,17.97,
Argentina,ARG,2021-05-11,18.14,
Argentina,ARG,2021-05-12,18.25,
Argentina,ARG,2021-05-13,18.34,
Argentina,ARG,2021-05-14,18.43,
Argentina,ARG,2021-05-15,18.53,
Argentina,ARG,2021-05-16,18.58,
Argentina,ARG,2021-05-17,18.78,
Argentina,ARG,2021-05-18,19.12,
Argentina,ARG,2021-05-19,19.41,
Argentina,ARG,2021-05-20,19.72,
Argentina,ARG,2021-05-21,19.92,
Argentina,ARG,2021-05-22,20.05,
Argentina,ARG,2021-05-23,20.1,
Argentina,ARG,2021-05-24,20.25,
Argentina,ARG,2021-05-25,20.33,
Argentina,ARG,2021-05-26,20.53,
Argentina,ARG,2021-05-27,20.72,
Argentina,ARG,2021-05-28,20.99,
Argentina,ARG,2021-05-29,21.36,
Argentina,ARG,2021-05-30,21.61,
Argentina,ARG,2021-05-31,22.13,
Argentina,ARG,2021-06-01,22.71,
Argentina,ARG,2021-06-02,23.28,
Argentina,ARG,2021-06-03,23.98,
Argentina,ARG,2021-06-04,24.78,
Argentina,ARG,2021-06-05,25.46,
Argentina,ARG,2021-06-06,25.91,
Argentina,ARG,2021-06-07,26.58,
Argentina,ARG,2021-06-08,27.32,
Argentina,ARG,2021-06-09,28.1,
Argentina,ARG,2021-06-10,28.79,
Argentina,ARG,2021-06-11,29.5,
Argentina,ARG,2021-06-12,29.73,
Argentina,ARG,2021-06-13,29.82,
Argentina,ARG,2021-06-14,30.16,
Argentina,ARG,2021-06-15,30.54,
Argentina,ARG,2021-06-16,31.02,
Argentina,ARG,2021-06-17,31.57,
Argentina,ARG,2021-06-18,32.35,
Argentina,ARG,2021-06-19,32.82,
Argentina,ARG,2021-06-20,33.03,
Argentina,ARG,2021-06-21,33.35,
Argentina,ARG,2021-06-22,33.9,
Argentina,ARG,2021-06-23,34.42,
Argentina,ARG,2021-06-24,35.01,
Argentina,ARG,2021-06-25,35.69,
Argentina,ARG,2021-06-26,36.22,
Argentina,ARG,2021-06-27,36.56,
Argentina,ARG,2021-06-28,37.27,
Argentina,ARG,2021-06-29,37.99,
Argentina,ARG,2021-06-30,38.74,
Argentina,ARG,2021-07-01,39.44,
Argentina,ARG,2021-07-02,40.17,
Argentina,ARG,2021-07-03,40.72,
Argentina,ARG,2021-07-04,41.11,
Argentina,ARG,2021-07-05,41.63,
Argentina,ARG,2021-07-06,42.23,
Argentina,ARG,2021-07-07,42.88,
Argentina,ARG,2021-07-08,43.7,
Argentina,ARG,2021-07-09,44.25,
Argentina,ARG,2021-07-10,44.92,
Argentina,ARG,2021-07-11,45.27,
Argentina,ARG,2021-07-12,46.06,
Argentina,ARG,2021-07-13,46.86,
Argentina,ARG,2021-07-14,47.67,
Argentina,ARG,2021-07-15,48.43,
Argentina,ARG,2021-07-16,49.22,
Argentina,ARG,2021-07-17,49.72,
Argentina,ARG,2021-07-18,50.01,
Argentina,ARG,2021-07-19,50.75,
Argentina,ARG,2021-07-20,51.28,
Argentina,ARG,2021-07-21,51.99,
Argentina,ARG,2021-07-22,52.7,
Argentina,ARG,2021-07-23,53.4,
Argentina,ARG,2021-07-24,53.81,
Argentina,ARG,2021-07-25,54.09,
Argentina,ARG,2021-07-26,54.63,
Argentina,ARG,2021-07-27,55.08,
Argentina,ARG,2021-07-28,55.64,
Argentina,ARG,2021-07-29,56.15,
Argentina,ARG,2021-07-30,56.63,
Argentina,ARG,2021-07-31,56.9,
Argentina,ARG,2021-08-01,57.07,
Argentina,ARG,2021-08-02,57.46,
Argentina,ARG,2021-08-03,57.92,
Argentina,ARG,2021-08-04,58.31,
Argentina,ARG,2021-08-05,58.65,
Argentina,ARG,2021-08-06,58.94,
Argentina,ARG,2021-08-07,59.1,
Argentina,ARG,2021-08-08,59.18,
Argentina,ARG,2021-08-09,59.42,
Argentina,ARG,2021-08-10,59.65,
Argentina,ARG,2021-08-11,59.85,
Argentina,ARG,2021-08-12,60.03,
Argentina,ARG,2021-08-13,60.18,
Argentina,ARG,2021-08-14,60.26,
Argentina,ARG,2021-08-15,60.33,
Argentina,ARG,2021-08-16,60.44,
Argentina,ARG,2021-08-17,60.7,
Argentina,ARG,2021-08-18,60.94,
Argentina,ARG,2021-08-19,61.2,
Argentina,ARG,2021-08-20,61.46,
Argentina,ARG,2021-08-21,61.58,
Argentina,ARG,2021-08-22,61.63,
Argentina,ARG,2021-08-23,61.9,
Argentina,ARG,2021-08-24,62.1,
Argentina,ARG,2021-08-25,62.27,
Argentina,ARG,2021-08-26,62.43,
Argentina,ARG,2021-08-27,62.6,
Argentina,ARG,2021-08-28,62.7,
Argentina,ARG,2021-08-29,62.75,
Argentina,ARG,2021-08-30,62.95,
Argentina,ARG,2021-08-31,63.16,
Argentina,ARG,2021-09-01,63.34,
Argentina,ARG,2021-09-02,63.52,
Argentina,ARG,2021-09-03,63.66,
Argentina,ARG,2021-09-04,63.75,
Argentina,ARG,2021-09-05,63.79,
Argentina,ARG,2021-09-06,63.9,
Argentina,ARG,2021-09-07,64.02,
Argentina,ARG,2021-09-08,64.15,
Argentina,ARG,2021-09-09,64.26,
Argentina,ARG,2021-09-10,64.37,
Argentina,ARG,2021-09-11,64.43,
Argentina,ARG,2021-09-12,64.43,
Argentina,ARG,2021-09-13,64.55,
Argentina,ARG,2021-09-14,64.65,
Argentina,ARG,2021-09-15,64.73,
Argentina,ARG,2021-09-16,64.82,
Argentina,ARG,2021-09-17,64.92,
Argentina,ARG,2021-09-18,65,
Argentina,ARG,2021-09-19,65.04,
Argentina,ARG,2021-09-20,65.15,
Argentina,ARG,2021-09-21,65.26,
Argentina,ARG,2021-09-22,65.38,
Argentina,ARG,2021-09-23,65.76,
Argentina,ARG,2021-09-24,65.91,
Argentina,ARG,2021-09-25,65.98,
Argentina,ARG,2021-09-26,66.01,
Argentina,ARG,2021-09-27,66.13,
Argentina,ARG,2021-09-28,66.27,
Argentina,ARG,2021-09-29,66.38,
Argentina,ARG,2021-09-30,66.53,
Argentina,ARG,2021-10-01,66.67,
Argentina,ARG,2021-10-02,66.73,
Argentina,ARG,2021-10-03,66.78,
Argentina,ARG,2021-10-04,66.92,
Argentina,ARG,2021-10-05,67.16,
Argentina,ARG,2021-10-06,67.31,
Argentina,ARG,2021-10-07,67.5,
Argentina,ARG,2021-10-08,67.57,
Argentina,ARG,2021-10-09,67.6,
Argentina,ARG,2021-10-10,67.62,
Argentina,ARG,2021-10-11,67.66,
Argentina,ARG,2021-10-12,68.15,
Argentina,ARG,2021-10-13,68.73,
Argentina,ARG,2021-10-14,69.33,
Argentina,ARG,2021-10-15,69.91,
Argentina,ARG,2021-10-16,70.21,
Argentina,ARG,2021-10-17,70.32,
Argentina,ARG,2021-10-18,70.99,
Argentina,ARG,2021-10-19,71.68,
Argentina,ARG,2021-10-20,72.38,
